OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT [m],EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,ESHM_med,NGAE_med,S09yc_med,S09nc_med,A12_std,AB06_std,D15_std,ESHM_std,NGAE_std,S09yc_std,S09nc_std,A12_wt,AB06_wt,D15_wt,ESHM_wt,NGAE_wt,S09yc_wt,S09nc_wt
2661,365,37,87503.8,7.1, HW,,1,-2.772202845178733,-3.1101985419011577,-3.09640058600713,-2.324244106192517,-2.100685656365128,-2.1733672989244113,-2.704107451468114,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2688,370,19,3417.2,6.7,HW,,1,0.7612964879761998,0.3699292015166652,-1.2862961547397636,0.2277992781028289,0.3931447512721711,0.5102913153932533,-0.6826996929596961,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2689,370,38,28208.1,7.1,HW,,1,-1.3914302400094825,-1.7527326089099,-2.0892853280405177,-1.1603987042735595,-0.8218976473755458,-0.7630781289887782,-1.6049033630484937,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2690,370,15.58,45371.9,6.6,HW,,1,-2.4734963022943077,-2.8598033501858326,-2.8312061737849237,-1.9748944674390143,-1.8649955829565805,-1.837356967196571,-2.4499384126986095,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2691,370,31,86275.9,7.0,HW,,1,-2.8637847739221254,-3.192522908468112,-3.156483247637968,-2.39184912559697,-2.1825470904899995,-2.275033131731161,-2.7768125080691597,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2692,371,43,3035.0,7.1,HW,,1,0.9183420737895372,0.597327617360149,-1.1003374265992103,0.3593651277496288,0.5147029446746623,0.8337053241572836,-0.44006468667549625,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2693,371,14,3100.9,6.6,HW,,1,0.7862303301133869,0.409429718521263,-1.3241096490674598,0.23339599800041153,0.38825271687754703,0.47231346929090434,-0.7241593412180366,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2694,371,93,3766.0,7.5,HW,,1,0.8622611187637578,0.5443704200434805,-1.0048447264859628,0.397536744045665,0.5512862158973031,1.1379030528902385,-0.2885281674077898,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2695,371,38,11001.2,7.1,HW,,1,-0.1752062966038343,-0.4105920467197003,-1.474289718524548,-0.32556111548363253,0.0607392299121596,0.16686178919420525,-0.9208054376563275,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2696,371,53,12602.0,7.2,HW,,1,-0.2904866890380067,-0.5468172126384824,-1.503567651901505,-0.392737556254269,0.01216338345886986,0.14552086644130613,-0.944653009848336,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2697,371,47,20317.9,7.2,HW,,1,-0.8930940848446706,-1.2191758411939444,-1.7994999370002165,-0.8007631125992937,-0.4012506789242971,-0.3080029277921654,-1.275554902558897,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2698,371,15,32151.0,6.6,HW,,1,-1.9714968161518833,-2.333548571790851,-2.5209105296514447,-1.5956603129927585,-1.3778112993818876,-1.398902320720293,-2.1110584095820255,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2699,371,17,35079.9,6.7,HW,,1,-2.007711429472815,-2.3807457266685814,-2.5236286296930754,-1.6266448455824611,-1.4027069060581339,-1.4159377813446898,-2.109796682660299,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2700,371,24,37583.1,6.8,HW,,1,-2.0192324605941985,-2.401280301464839,-2.5125492819085617,-1.6354600903185366,-1.4178449512601863,-1.4055115551105923,-2.0925992360906047,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2701,371,54,38197.0,7.3,HW,,1,-1.6653971373581937,-2.049385076729784,-2.2149778374750793,-1.3250144187930764,-1.0371988780391548,-0.8838243323120624,-1.7208296055770491,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2702,371,10,42426.0,6.4,HW,,1,-2.5758050702988418,-2.941631762721751,-2.9307106600693884,-2.035451155687312,-1.9682414154872236,-1.9254786572457077,-2.560550664205743,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7361330183314546,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2703,371,54,43138.5,7.3,HW,,1,-1.82749012502423,-2.2231758439299982,-2.3132815331136967,-1.4413452115557188,-1.1860042335633194,-1.026768029071048,-1.8304481835969248,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2704,371,54,43663.7,7.3,HW,,1,-1.8436402510078445,-2.2405114283808416,-2.323228356335866,-1.4530108902327794,-1.199600213826183,-1.0412086222313004,-1.8415814043791747,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2705,371,42,47394.7,7.1,HW,,1,-2.0992286496136017,-2.5064479071648336,-2.5133295201495534,-1.6729241487274658,-1.4688280173816448,-1.3758957908656493,-2.073327490225211,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2706,371,33,48338.8,7.0,HW,,1,-2.205945698581117,-2.6140918374470794,-2.5964552708525384,-1.7636666930193432,-1.5821787517785397,-1.5128320498733872,-2.1734002488159447,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2707,371,55,58991.3,7.3,HW,,1,-2.2463728205804663,-2.6748206563794223,-2.581127330721571,-1.7489451131020461,-1.5424892293386985,-1.4037008178365067,-2.1221102397595266,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2708,371,79,59423.4,7.4,HW,,1,-2.1853421366021193,-2.612296142114779,-2.527913326207039,-1.6811282455529184,-1.4619098429123591,-1.285063264127627,-2.051195352490043,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2709,371,172,71361.1,7.8,HW,,1,-2.173326121549302,-2.5779137173959255,-2.4743230781249026,-1.54692168073851,-1.30631240922228,-0.9505394063903138,-1.9278369078899664,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2710,371,24,75772.6,6.8,HW,,1,-3.02091535358656,-3.354050386194721,-3.1773640796926363,-2.4073244535337066,-2.26761175363408,-2.320133345291619,-2.809699447796339,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2711,371,57,77903.6,7.3,HW,,1,-2.569895278685235,-2.9366100166174944,-2.8402672204801305,-2.0339552294069585,-1.80636869000082,-1.7590279865711027,-2.403241420379998,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2712,371,111,81931.4,7.6,HW,,1,-2.3491980287849272,-2.7243767565155195,-2.7049903271804605,-1.8404432887246471,-1.5826675018684369,-1.4162769402110489,-2.216336583631485,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2713,371,30,82813.1,7.0,HW,,1,-2.8547726852868496,-3.1874964823656358,-3.113576826935201,-2.3456054804935222,-2.1452878012661634,-2.216712609567461,-2.7293798772404325,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2743,376,44,53458.6,7.2,HW,,1,-2.1874314717331282,-2.606363561770447,-2.555592542490649,-1.7236120568256517,-1.5262689416924369,-1.4066153273891326,-2.108270075238815,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2744,377,10,59558.4,6.4,HW,,1,-3.0845234219386963,-3.475769109072633,-3.2673102618340395,-2.4353074409109,-2.4253168522383675,-2.3840212211178673,-2.9200894834716578,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7361330183314546,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2783,385,10,44052.7,6.4,HW,,1,-2.6321348738067187,-3.0004835678497086,-2.966732326802084,-2.0790708457632774,-2.0181248892973622,-1.9758649236396928,-2.599924514537231,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7361330183314546,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2784,385,64,55137.2,7.3,HW,,1,-2.155763799909358,-2.576692112532187,-2.5213481462549083,-1.6814547991970892,-1.4696320656727115,-1.3217561976119092,-2.058507531931378,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2785,385,38,58636.2,7.1,HW,,1,-2.391944101930123,-2.8204993176198925,-2.7041195485851754,-1.8925947755907206,-1.7130531587293993,-1.6390418919377123,-2.2775867827684544,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2786,385,59,72591.0,7.3,HW,,1,-2.5250152442309415,-2.928898513986093,-2.772296823424729,-1.960378365893843,-1.742378943173804,-1.665793227179762,-2.328625470089469,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2787,385,3,86035.3,5.8,HW,,1,-4.339200859653339,-4.4240167069862615,-4.292714490199767,-3.5298939236733764,-3.505483439614689,-3.6601214847099786,-3.9914581850770854,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7880556916938746,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2788,385,57,94529.0,7.3,HW,,1,-2.6131820512801753,-2.9607426100459664,-3.035008706870007,-2.240188892136056,-1.9806971054021205,-2.026386638508933,-2.620583940993145,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2789,385,93,98520.4,7.5,HW,,1,-2.4638841630248054,-2.818296420673937,-2.946439037682513,-2.1127877322920536,-1.8270894272864842,-1.8101788937334162,-2.5014337122796397,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2885,400,3,74228.3,5.8,HW,,1,-4.176796229155326,-4.406878260355806,-4.113490844330102,-3.3258975227510352,-3.3408743581122686,-3.4245469926616585,-3.799289426048987,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7880556916938746,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2886,400,20,97914.6,6.8,HW,,1,-3.0937953396687994,-3.386190598381689,-3.4557412209411087,-2.7090449995639623,-2.5185978544317384,-2.6963064013040374,-3.1168468452723075,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2970,421,38,9570.8,7.1,HW,,1,-0.012909006365173566,-0.24329256084125025,-1.405823363712371,-0.218652760522185,0.1399436686123066,0.278584931913193,-0.8400471234095603,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2971,421,19,37878.0,6.7,HW,,1,-2.1180606009514964,-2.496655156778179,-2.5908481383726123,-1.7090461828313015,-1.5188016869723515,-1.511388985314038,-2.1831969124633113,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2972,421,31,47823.5,7.0,HW,,1,-2.1910340134020605,-2.5981948085642372,-2.586917148294149,-1.7525005695584996,-1.5657458968065372,-1.4991962020594052,-2.1627483515683297,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2973,421,14.25,60338.9,6.6,HW,,1,-2.8910385410022745,-3.301200898435182,-3.1080887591762214,-2.3000095588804204,-2.2336987142514357,-2.2142978537692257,-2.744972244984893,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2974,422,38,4972.4,7.1,HW,,1,0.6219390027490785,0.23724834542238293,-1.1805435100309054,0.18376176525772173,0.39923800447037505,0.6754207429515489,-0.5542795768117792,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2975,422,19,37702.1,6.7,HW,,1,-2.111361906975751,-2.489615876333656,-2.5867362499168998,-1.7040285414546998,-1.511092762624055,-1.5055554812981784,-2.1787003726235468,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2976,422,31,46214.7,7.0,HW,,1,-2.143440768630941,-2.5474906863492683,-2.5566360205932614,-1.7169449024837042,-1.5161130413981403,-1.4558898186568001,-2.128980599400487,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
2977,422,14.25,56419.3,6.6,HW,,1,-2.792552403058827,-3.196636770146179,-3.041060730873826,-2.2224158860136014,-2.150269567204471,-2.1245665806799265,-2.6744580881888695,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3027,428,19,9941.8,6.7,HW,,1,-0.2728634127559524,-0.5103342591758789,-1.6209557664191292,-0.3998006353590051,-0.0591773238058235,-0.0803996436487951,-1.1133767496259552,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3028,428,38,42933.0,7.1,HW,,1,-1.9636024051885788,-2.3616677222694125,-2.428238794734347,-1.572848411287327,-1.3415334441182474,-1.253583836840439,-1.9784159235958172,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3029,428,15.58,49398.1,6.6,HW,,1,-2.597873868173218,-2.990804036337596,-2.9117502223986467,-2.0707230795351577,-2.0017533207322273,-1.9507051247098848,-2.5388639815512937,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3030,428,31,100475.8,7.0,HW,,1,-2.8973054263169478,-3.2131347682384006,-3.3215003661189404,-2.566839346769507,-2.3323421707068865,-2.4995664505937722,-2.9614804244157926,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3035,430,19,5967.0,6.7,HW,,1,0.3087176395603729,-0.08829728677988917,-1.4087048175427415,-0.03043044582801302,0.22212043183791957,0.27922337603481034,-0.851167524801303,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3036,430,38,44803.3,7.1,HW,,1,-2.022064111437823,-2.4240309693699045,-2.464675944000318,-1.6158638210096983,-1.3929362077111065,-1.3059880999928373,-2.018987852011446,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3037,430,15.58,44875.5,6.6,HW,,1,-2.4574133200909816,-2.8428882555114345,-2.82090338319793,-1.9625613290074175,-1.849359413111079,-1.8228480678383794,-2.4385968019110487,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3074,439,19,13374.0,6.7,HW,,1,-0.657463345715044,-0.9437964824216729,-1.791620546049212,-0.659244450299346,-0.2790526183047139,-0.34800473510985613,-1.3095291878116742,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3075,439,38,16472.6,7.1,HW,,1,-0.6781431316895531,-0.9832414587474927,-1.7092587983023901,-0.6641712973530781,-0.2465764970809401,-0.19947866479746312,-1.1873652854831933,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3076,439,14.25,52249.4,6.6,HW,,1,-2.680041961109826,-3.077551859415571,-2.965830506453956,-2.1344856280190387,-2.066391440669095,-2.023875157891177,-2.5958546535268527,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3077,439,31,72786.8,7.0,HW,,1,-2.776926200048597,-3.1729428101838,-2.9820726928898775,-2.2019408319909157,-2.0247953142638737,-2.038102040133839,-2.585482751480819,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3078,440,53,4491.1,7.2,HW,,1,0.7196690873238955,0.3460062608573761,-1.122753165114611,0.25594823370565045,0.4502319934544817,0.8021266147340911,-0.47249693360750267,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3079,440,14,5395.2,6.6,HW,,1,0.35908757120154416,-0.05818774820043905,-1.4315291385239908,-0.001056280865912168,0.22411856389723642,0.2668485244104726,-0.874503118983989,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3080,440,43,11825.7,7.1,HW,,1,-0.26206337360683163,-0.512884818092956,-1.5125223139941164,-0.3832914804200771,0.016483688463370803,0.1056642971736459,-0.965133613134488,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3081,440,93,15663.1,7.5,HW,,1,-0.4222038621986358,-0.6914192361362292,-1.5091972013059178,-0.43300000115154336,-0.018627206577301183,0.26707299147621655,-0.9096815353992586,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3082,440,38,18669.2,7.1,HW,,1,-0.841005707729094,-1.1615333771592327,-1.79167258098358,-0.7758786007811557,-0.3640020003509352,-0.32381345291483865,-1.2785971077437317,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3083,440,17,19150.8,6.7,HW,,1,-1.1485841374892936,-1.4754529340880598,-2.0371371637907396,-1.0022559301234408,-0.6462483032416928,-0.7153956751111573,-1.5811479361294207,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3084,440,15,22207.5,6.6,HW,,1,-1.4381097983579718,-1.7744182370377193,-2.215448933270223,-1.2043788010979064,-0.889580434689432,-0.9618271570170663,-1.780261154099552,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3085,440,54,23304.2,7.3,HW,,1,-1.0148959242662081,-1.3510407677085061,-1.8460630164349716,-0.8698235232783575,-0.4784129659298054,-0.34159950457467836,-1.3137920742120204,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
3086,440,54,27027.0,7.3,HW,,1,-1.2082458565680587,-1.5594156928383018,-1.9516191791795268,-1.0033952376611437,-0.6396564745389992,-0.4980148103283807,-1.429903681750563,0.841134334470725,0.6907755278982136,0.7932069646807194,0.7280109133797378,0.6199999973351699,0.5512,0.5684,0.24,0.13,0.14,0.1,0.09,0.16,0.14
