OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT [m],EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,S09nc_med,NGAE_med,A12_std,AB06_std,D15_std,S09nc_std,NGAE_std,A12_wt,AB06_wt,D15_wt,S09nc_wt,NGAE_wt
2539,350,28,32809.7,6.9,HW,,2,-2.2941317967990815,-2.728571547363837,-2.5139204169837215,-2.1998170465888056,-2.042882339226883,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2540,350,56,33106.3,7.3,HW,,2,-1.9318502998822922,-2.3862980307753396,-2.242370093990299,-1.7025987939273646,-1.6715636806305598,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2541,350,53,33588.1,7.2,HW,,2,-2.0277261982746433,-2.479512301284959,-2.312169840778579,-1.8331107130629039,-1.7735204118453438,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2542,350,34,35391.1,7.0,HW,,2,-2.271843006511032,-2.7126242071093416,-2.4870576695793285,-2.138554124711472,-2.0058500648005704,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2543,350,23,35861.1,6.8,HW,,2,-2.5087257835444916,-2.9320324295045004,-2.661057817629257,-2.4330198961499288,-2.2543071532799566,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2544,350,30,35927.6,7.0,HW,,2,-2.288412817852272,-2.7289412358897587,-2.4974087472399966,-2.153686006669095,-2.022863530003447,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2545,350,25,37441.3,6.9,HW,,2,-2.4416511684758113,-2.8735547606609697,-2.605904482859966,-2.333015706528514,-2.1903033408665316,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2546,350,14,38218.5,6.6,HW,,2,-2.8391247755483477,-3.236648246559547,-2.8973083994674935,-2.8076498352527315,-2.572367770442603,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2547,350,19,38501.3,6.7,HW,,2,-2.7144623036148046,-3.1247907794601,-2.8043725445528564,-2.657438867878564,-2.464453686367651,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2548,350,14,42835.1,6.6,HW,,2,-2.9731087111327907,-3.367366213123971,-2.983292556984593,-2.92930307489396,-2.710008883247246,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2549,350,62,44820.7,7.3,HW,,2,-2.251464884666413,-2.7030780894877457,-2.4442896059672137,-2.006858687927093,-1.9849995489133865,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2550,350,24,45165.1,6.8,HW,,2,-2.7719593172996233,-3.189908878084925,-2.8295493204939217,-2.6755252380301964,-2.526152931703822,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2551,350,38,49267.1,7.1,HW,,2,-2.534904529320849,-2.9767403500540603,-2.6462622137738463,-2.3522287879725408,-2.2891774583781754,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2552,350,50,59503.3,7.2,HW,,2,-2.6444763190638207,-3.089814958601854,-2.714630146898689,-2.3576954872801505,-2.3432221678809433,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2575,352,29,20861.7,6.9,HW,,2,-1.7997481433603328,-2.23583998563771,-2.2193692122249677,-1.7740862015411325,-1.5837793214364932,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2576,352,104,29412.8,7.6,HW,,2,-1.6235691126429443,-2.074797722179426,-2.0267583943205283,-1.2836330927602493,-1.3282500843206324,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2577,352,32,30502.2,7.0,HW,,2,-2.1089476929988815,-2.551861846632587,-2.38668287871803,-1.9919783351168838,-1.8628540689418822,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2578,352,53,70241.6,7.2, HW,,2,-2.8254784931145576,-3.2669978842545655,-2.843249249338001,-2.4775737703692977,-2.4513254048943476,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2579,352,44,71440.0,7.2,HW,,2,-2.8439653372547262,-3.2683461358773678,-2.8567241707339077,-2.490394799785532,-2.4590565090249394,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2580,353,20,95987.1,6.8,HW,,2,-3.392432756792303,-3.7170500517539997,-3.4553749998385057,-3.2989484262337307,-3.0780524581502338,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2581,354,44,25154.2,7.2,HW,,2,-1.724021973641602,-2.176181096946035,-2.128850908690454,-1.5603416483782802,-1.5051753158931773,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2582,354,162,43275.4,7.8,HW,,2,-1.914600183320279,-2.3578126765463043,-2.194229673853508,-1.4799071781580577,-1.5316224071786664,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2583,354,60,47524.9,7.3,HW,,2,-2.313828444896926,-2.764830669700678,-2.4850949388566397,-2.0685417506010095,-2.0478175670513936,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2584,354,16,65859.9,6.6,HW,,2,-3.4820859354379174,-3.866768917201486,-3.329201538262999,-3.299676947457697,-3.1260367659093595,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2585,354,45,75248.3,7.2,HW,,2,-2.90074972575867,-3.2726306374253626,-2.898536959687488,-2.5304991038979545,-2.484029017617844,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2586,354,15,76264.9,6.6,HW,,2,-3.6564654393629175,-3.9455809173819723,-3.4562975033596066,-3.4173191133359833,-3.2179482040223975,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2587,354,123,91294.4,7.7,HW,,2,-2.5134934487779135,-2.9149821200499875,-2.7611498223528326,-2.1392520184872836,-2.084879771346755,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2588,354,26,99507.2,6.9,HW,,2,-3.252870014359012,-3.6056945969679677,-3.391764254461559,-3.181494113634542,-2.966997339176285,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2589,354,85,103899.4,7.5,HW,,2,-2.633902884615154,-3.059355964110868,-2.9729109952424486,-2.45445176048414,-2.3200157023193664,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2595,357,44,60905.9,7.2,HW,,2,-2.6698576153043834,-3.1150695849947816,-2.732322099203339,-2.3739197934172847,-2.3593392945232194,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2596,357,9,90806.2,6.3,HW,,2,-4.198296831483997,-4.388238672432676,-3.976320486627264,-4.0485794471318215,-3.7533068414700623,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2597,357,37,97089.9,7.1,HW,,2,-3.0183469633840745,-3.3924313448517815,-3.1932480466011732,-2.8763310845170165,-2.7161854533122938,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2598,358,82,1311.9,7.5,FW,,2,-0.1367653117721455,-0.04637357137544893,-1.1920239021306764,0.03279177092673323,-0.2727673840801151,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2599,358,60,3130.8,7.3,FW,,2,-0.2634799554743812,-0.5076916919986884,-1.3065226341263836,-0.24325695974377445,-0.4316849095761435,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2600,358,59.978704,8118.6,7.3,HW,,2,-0.6569405620136748,-1.0426696451194193,-1.5152783655319682,-0.5929974065115567,-0.6687491546127965,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2601,358,115,11820.2,7.6,HW,,2,-0.8057241216063467,-1.1799229983742376,-1.5550838127397815,-0.5446199125670991,-0.6856439834911587,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2602,358,68.82108,18958.8,7.4,HW,,2,-1.304777564195541,-1.7482775323219293,-1.8598068943745907,-1.093659644663633,-1.098988165131507,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2603,358,101,40326.8,7.6,HW,,2,-1.938049492525134,-2.390014049737865,-2.2208634020676814,-1.5850379523389062,-1.62669240199196,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2604,358,126,42715.0,7.7,HW,,2,-1.9448112965762872,-2.393135173346096,-2.218958642633436,-1.5514218183893715,-1.5969876607826787,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2605,358,60,43516.0,7.3,HW,,2,-2.220074344493836,-2.672005036642874,-2.423939354850652,-1.9761251874471035,-1.9560471451300916,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2606,358,32.708688,44129.5,7.0,HW,,2,-2.516095405262684,-2.9529210648767323,-2.6425522954060567,-2.3663189569864587,-2.256916389629896,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2607,358,34,48374.0,7.0,HW,,2,-2.6183882643454015,-3.053607725449234,-2.709695573872183,-2.4650274188782744,-2.364362208682984,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2608,358,41,48914.4,7.1,HW,,2,-2.5270035503803974,-2.968941023928618,-2.6410133282491866,-2.3444295165609352,-2.279843722524569,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2609,358,44,57918.5,7.2,HW,,2,-2.615084744377203,-3.0605986695343588,-2.694274375219396,-2.3391313440292207,-2.3195353678044137,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2610,358,25,61531.4,6.9,HW,,2,-3.0035088119926794,-3.4264817003681363,-2.9787807578578644,-2.7841954674267027,-2.698573385999784,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2611,358,56.215053,71043.8,7.3,HW,,2,-2.7448171372032286,-3.179368344692795,-2.7831949904425923,-2.3642487825710305,-2.351360128263241,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2612,358,27,80005.3,6.9,HW,,2,-3.2949137630366825,-3.583754119395603,-3.1965895168536993,-2.9881642755464575,-2.8582826336474527,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2613,358,52,86348.4,7.2,HW,,2,-2.9306230254073675,-3.2851187280781193,-3.0127700151839996,-2.642555809324382,-2.5516744193520746,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2614,358,70,97879.1,7.4,HW,,2,-2.7226887661737154,-3.1277230814946364,-2.98206361807241,-2.5110077055167856,-2.3976720224892554,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2615,358,53,98893.9,7.2,HW,,2,-2.9086031352172017,-3.299232955993558,-3.130820518044531,-2.762211355360544,-2.618065222208826,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2616,358,42.07241,104007.6,7.1,HW,,2,-3.0064771245014392,-3.400214055341649,-3.2558049214902383,-2.9407018846693713,-2.7508883860298976,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2651,361,12,103655.8,6.5,HW,,2,-3.8238440577598594,-4.111800331055027,-3.8573590907956974,-3.86763022533116,-3.509225958948196,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2652,362,70,2038.5,7.4,HW,,2,-0.178544754209546,-0.2630338672680042,-1.2375003062529535,-0.08672242367392277,-0.341753398451877,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2653,362,28,80640.4,6.9,HW,,2,-3.2933897905713283,-3.5844686342534477,-3.2034204563815813,-2.9947604328879813,-2.861869459056959,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2662,367,123,8143.0,7.7,HW,,2,-0.5314932330941835,-0.8923028670013969,-1.3898917540303386,-0.23166380595754418,-0.49548314877420657,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2663,367,16,21925.6,6.6,HW,,2,-2.19790639305025,-2.6066866871355474,-2.5084821221659563,-2.2603873224707667,-1.9412745186000944,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2664,367,162,36545.6,7.8,HW,,2,-1.7500004134171636,-2.192751980268472,-2.0903480339027682,-1.3148684177773857,-1.3739127451171382,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2665,367,66,43102.7,7.4,HW,,2,-2.1333551818825227,-2.5869677924868566,-2.360132733383284,-1.8546902610754354,-1.8518574804048404,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2666,367,45,47561.7,7.2,HW,,2,-2.401231918492125,-2.848738362235602,-2.550094626571612,-2.18837624950008,-2.1467708681393605,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2667,367,15,48275.0,6.6,HW,,2,-3.114085383386187,-3.5050839804506633,-3.075850097220352,-3.060706920236309,-2.856619994979702,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2668,367,54,53400.7,7.3,HW,,2,-2.438311717557665,-2.8882630594388985,-2.568142800815522,-2.1648900807716203,-2.1541500673133958,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2669,367,31,62868.3,7.0,HW,,2,-2.911756588879474,-3.3436303535926113,-2.9101332915624076,-2.6586114808999586,-2.5847919934297168,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2670,367,42,63701.3,7.1,HW,,2,-2.8184719000230762,-3.2577185790412697,-2.84062109560648,-2.5335858586171405,-2.489771828058603,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2671,367,26,64004.7,6.9,HW,,2,-3.0483826515295465,-3.4709778066878196,-3.0104310546597928,-2.8130809076517944,-2.723817974129964,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2672,367,19,71629.0,6.7,HW,,2,-3.4384404722328124,-3.8116577763636634,-3.2957357169094523,-3.203487591753953,-3.0554093945283745,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2673,367,30,74824.4,7.0,HW,,2,-3.107484689549711,-3.469305582251922,-3.051536437020954,-2.790909851800814,-2.6925004464213713,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2674,367,18,87556.9,6.7,HW,,2,-3.553216416738944,-3.829577349980843,-3.4731795827949834,-3.372761666810662,-3.1612842965103227,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2675,367,15,90792.9,6.6,HW,,2,-3.6958310212939733,-3.9619255431964473,-3.6147998952724296,-3.5695867601785514,-3.310112401428362,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2676,367,31,95431.8,7.0,FW,,2,-3.136832249562145,-3.4924897949452878,-3.2624916442571137,-2.9981983722688526,-2.8148300933455346,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2677,367,44,100291.2,7.2,HW,,2,-2.9063257213278035,-3.300804978684264,-3.143365981657355,-2.775157481397031,-2.6252506631045414,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2678,367,82,103635.3,7.5,HW,,2,-2.6342385856695207,-3.059058840234381,-2.970688623551452,-2.4520982941494234,-2.3186864412781025,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2679,368,44,45201.7,7.2,HW,,2,-2.346208629590548,-2.7943636375702723,-2.5140212370354065,-2.1343565765833192,-2.0900828424259172,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2680,368,9,83728.8,6.3,FW,,2,-4.218873469232342,-4.380276292563502,-3.8986459925462995,-3.974129055367394,-3.7097506226295525,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2681,368,37,100117.6,7.1,HW,,2,-3.0130510372781494,-3.3958376377743096,-3.2209614623452536,-2.90471540260184,-2.7321709644241854,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2682,369,8,7498.7,6.3,HW,,2,-1.4737459091475238,-1.8211194951864516,-2.2233324723635057,-1.8712123477259268,-1.3639150278682677,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2683,369,48,67203.9,7.2,HW,,2,-2.777191782430259,-3.22215437369294,-2.8083609491856327,-2.4446110586768093,-2.421088022992552,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2684,369,12,78381.8,6.5,HW,,2,-3.842291689704097,-4.083365992341161,-3.5933087551080427,-3.6101398142585666,-3.363179675803804,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2685,369,11,84892.4,6.4,FW,,2,-4.038614761077002,-4.2327900865157115,-3.7859791865710575,-3.856793430835981,-3.560807183763528,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2686,369,53,93706.6,7.2,HW,,2,-2.917348763773192,-3.293397020043157,-3.0832444641231826,-2.7135170597428195,-2.5913759302378288,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2687,369,23,101284.8,6.8,HW,,2,-3.381533527228078,-3.7230101924600394,-3.505740263664538,-3.3497858855657636,-3.1062207285645274,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2714,372,40,1671.1,7.1,HW,,2,-0.25205760742302086,-0.17513147135155302,-1.3546184245888295,-0.383106108328664,-0.44317217705812945,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2715,374,28,75026.4,6.9,HW,,2,-3.2295775959139954,-3.578152642422331,-3.1417027661398227,-2.935608628059539,-2.8225886391495894,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2716,374,70,75448.5,7.4,HW,,2,-2.7239635751624114,-3.102487690264311,-2.7671782775072424,-2.2946162496530333,-2.273902591561069,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2717,374,64,78602.4,7.3,HW,,2,-2.8455674021734882,-3.1878720952903508,-2.8639161390006804,-2.4424191529758126,-2.400376622883804,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2718,374,55,89775.9,7.3,HW,,2,-2.825340499159493,-3.2004427641049187,-2.974249197250806,-2.552282221415937,-2.4645979345913163,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2719,374,24.723261,102413.4,6.9,HW,,2,-3.2473215000323803,-3.608964197156708,-3.418643849870709,-3.2089110710946143,-2.981262476228405,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
2720,375,70,943.5,7.4,HW,,2,-0.14189046542525294,0.11169086056575053,-1.2157348058527224,-0.04672347729207613,-0.2947863577762285,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
